session_id,packets_amount,packets_size_all,packets_size_avg,packets_size_dis,avg_time_between,avg_time_dis
577,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
113,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
81,0.0006011740575712569,5.294348177168528e-05,0.03180914512922465,0.0,0.011258139046418819,0.00040543216239915267
620,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
304,0.0017681589928566378,0.00040357794438240796,0.17865308151093437,0.1625670489164728,0.3729468599033816,0.7625487540032497
89,0.0,6.070587195625568e-06,0.18190854870775347,0.0,0.0,0.0
180,0.35310135087347055,0.2786894126371845,0.7766431411530814,0.20610107507520647,0.0001680319260659525,0.0
34,0.0002121790791427965,0.00010751242131706266,0.40911630218687867,0.00012988801177407354,0.6153329132535181,0.6743091153093069
536,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0
357,0.0,0.0,0.0,0.0,0.0,0.0
575,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
658,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0
665,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
405,0.0,0.0,0.0,0.0,0.0,0.0
555,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
626,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
451,0.0,2.98553468637323e-07,0.00894632206759443,0.0,0.0,0.0
579,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
169,0.352959898154042,0.2842275463077992,0.7936033797216699,0.20526110955856666,0.0001680319260659525,0.0
233,0.0,0.0,0.0,0.0,0.0,0.0
